0.56444097,-0.393925,0.03964422,0.18163688,-0.23746698,0.23806064,-0.22011492,0.23227744,-0.26678005,0.19855264,0.06533962,-0.4016653,2.0168027210884354,D7
0.25133,-0.4131139,0.2463153,0.26093096,-0.42916894,0.0997325,0.05861338,0.21167855,-0.2734979,-0.15100792,0.44849193,-0.31030393,2.016825396825397,D7
0.2847009,0.03748073,-0.21301715,-0.117493086,0.18667454,0.22576843,-0.28757674,-0.15023588,0.14665088,0.4697012,-0.6486792,0.066025496,2.0168027210884354,D7
0.19008856,0.051347055,-0.12489923,-0.08721639,0.101448,0.1363359,-0.19215661,0.11048802,-0.3400007,0.68621105,-0.5229247,-0.008720933,2.016825396825397,D7
0.123810254,-0.0851344,0.20756285,-0.26076818,0.011774059,0.17756705,-0.03265697,-0.017102292,-0.37229782,0.700289,-0.45199743,-0.0010460963,2.0168027210884354,D7
0.08703801,-0.35290682,0.5778867,-0.4624432,0.017436637,0.25530338,-0.081156164,-0.1522801,0.021664508,0.2834811,-0.34717345,0.15314932,2.016825396825397,D7
0.21224307,0.16791913,-0.277362,-0.10045201,0.45161474,-0.47134602,0.39404094,-0.28556514,-0.036601856,0.31686488,-0.13044403,-0.24091166,2.0168027210884354,D7
0.41355667,-0.057951134,-0.11266203,-0.15947638,0.3124352,-0.1977782,0.2577235,-0.38870317,0.042435627,0.48952276,-0.37812662,-0.22097626,2.016825396825397,D7
0.41049612,-0.59553313,0.4751161,-0.13898471,-0.18203644,0.27603924,-0.097090356,-0.1440865,0.21433406,-0.12805934,0.068597086,-0.15879221,2.0168027210884354,D7
0.44524533,-0.27124715,-0.046080224,0.13565022,0.059907578,-0.26842427,0.22104631,0.11020755,-0.46868113,0.5049993,-0.15207511,-0.27054837,2.016825396825397,D7
0.42360058,-0.47923926,-0.10026595,0.5761034,-0.3230347,-0.18951361,0.2544575,-0.003921388,-0.09385401,0.09727824,-0.16012245,-0.0014883796,2.0168027210884354,D7
0.3554365,-0.18060528,-0.18714237,0.34631768,-0.12739259,-0.26442704,0.45083097,-0.22506064,-0.21646167,0.45506313,-0.2720322,-0.1345265,2.016825396825397,D7
0.12564765,-0.07746338,-0.09198824,0.101689935,0.121988334,-0.3803527,0.42781043,-0.18107104,-0.2504765,0.5486969,-0.45588765,0.1114063,2.356984126984127,D7
-0.16243756,-0.39175197,0.49202487,-0.0035645473,-0.27080107,-0.069222465,0.4172584,-0.29556298,0.039712053,0.06797699,-0.24098566,0.41735384,1.5559863945578232,D7
-0.1685492,0.31010965,-0.24795666,0.16779019,0.08212678,-0.4787604,0.4993691,0.024123149,-0.4172361,0.16578652,0.25104246,-0.18784545,1.4339909297052154,D7
0.061163712,-0.30254093,0.6300649,-0.44204307,-0.16687831,0.39945203,-0.048430245,-0.22521676,0.1368544,-0.07664688,0.16987883,-0.13565779,1.5680045351473924,D7
-0.09768225,-0.28433067,0.40771967,0.051905535,-0.27530932,-0.19625318,0.5864182,-0.33288002,0.060978793,-0.24397145,0.32924783,-0.005843099,1.509002267573696,D7
-0.44645122,0.14560518,0.29862702,-0.14161627,-0.24664558,0.060184315,0.45190284,-0.49585983,0.20357439,-0.19316405,0.25524268,0.10860055,1.5329931972789115,D7
-0.33336428,-0.04382559,0.42378828,-0.24231814,-0.088782,-0.11932566,0.5510312,-0.45692217,0.0026987344,0.16792682,-0.12566987,0.26476273,1.559002267573696,D7
0.10914466,-0.45100564,0.54428923,-0.15236475,-0.06833493,-0.21886276,0.41770712,-0.15704036,-0.02526756,-0.21808274,0.37556428,-0.1557466,1.5559863945578232,D7
0.09529656,-0.36840117,0.52873874,-0.16319059,-0.11066366,-0.20443429,0.45513,-0.04605049,-0.39245632,0.16378286,0.24911568,-0.20686729,1.57,D7
